1864.75	-157.678	
1864.83	28.6722	
1864.92	-36.7778	
1865	-1	
1865.08	-88.8167	
1865.17	-62.6444	
1865.25	23.7	
1865.33	46.6444	
1865.42	22.6778	
1865.5	-6.42778	
1865.58	-15.4	
1865.67	88.8833	
1865.75	-50.6778	
1865.83	-2.32778	
1865.92	117.222	
1866	76	
1866.08	1.18333	
1866.17	-109.644	
1866.25	-44.3	
1866.33	-34.3556	
1866.42	35.6778	
1866.5	-8.42778	
1866.58	5.6	
1866.67	66.8833	
1866.75	75.3222	
1866.83	30.6722	
1866.92	78.2222	
1867	-196	
1867.08	134.183	
1867.17	-187.644	
1867.25	76.7	
1867.33	-91.3556	
1867.42	-22.3222	
1867.5	-56.4278	
1867.58	64.6	
1867.67	34.8833	
1867.75	115.322	
1867.83	-106.328	
1867.92	-35.7778	
1868	44	
1868.08	185.183	
1868.17	172.356	
1868.25	73.7	
1868.33	91.6444	
1868.42	88.6778	
1868.5	39.5722	
1868.58	30.6	
1868.67	-84.1167	
1868.75	167.322	
1868.83	-68.3278	
1868.92	100.222	
1869	177	
1869.08	168.183	
1869.17	-123.644	
1869.25	47.7	
1869.33	-71.3556	
1869.42	-23.3222	
1869.5	6.57222	
1869.58	-30.4	
1869.67	10.8833	
1869.75	-0.677778	
1869.83	21.6722	
1869.92	-46.7778	
1870	-12	
1870.08	-150.817	
1870.17	-124.644	
1870.25	85.7	
1870.33	59.6444	
1870.42	12.6778	
1870.5	16.5722	
1870.58	-85.4	
1870.67	37.8833	
1870.75	109.322	
1870.83	-99.3278	
1870.92	-215.778	
1871	34	
1871.08	21.1833	
1871.17	66.3556	
1871.25	-49.3	
1871.33	-41.3556	
1871.42	-52.3222	
1871.5	40.5722	
1871.58	57.6	
1871.67	-64.1167	
1871.75	58.3222	
1871.83	-179.328	
1871.92	-14.7778	
1872	66	
1872.08	-12.8167	
1872.17	-56.6444	
1872.25	-31.3	
1872.33	2.64444	
1872.42	14.6778	
1872.5	-55.4278	
1872.58	-60.4	
1872.67	-61.1167	
1872.75	55.3222	
1872.83	28.6722	
1872.92	-66.7778	
1873	129	
1873.08	-77.8167	
1873.17	16.3556	
1873.25	-85.3	
1873.33	-40.3556	
1873.42	50.6778	
1873.5	6.57222	
1873.58	58.6	
1873.67	-38.1167	
1873.75	69.3222	
1873.83	-106.328	
1873.92	76.2222	
1874	90	
1874.08	73.1833	
1874.17	54.3556	
1874.25	104.7	
1874.33	-42.3556	
1874.42	-25.3222	
1874.5	28.5722	
1874.58	18.6	
1874.67	43.8833	
1874.75	139.322	
1874.83	-8.32778	
1874.92	-142.778	
1875	37	
1875.08	-133.817	
1875.17	-43.6444	
1875.25	-33.3	
1875.33	109.644	
1875.42	74.6778	
1875.5	-44.4278	
1875.58	10.6	
1875.67	-5.11667	
1875.75	49.3222	
1875.83	-154.328	
1875.92	13.2222	
1876	49	
1876.08	-21.8167	
1876.17	-15.6444	
1876.25	-63.3	
1876.33	-23.3556	
1876.42	81.6778	
1876.5	91.5722	
1876.58	13.6	
1876.67	-96.1167	
1876.75	4.32222	
1876.83	-112.328	
1876.92	-55.7778	
1877	120	
1877.08	50.1833	
1877.17	-23.6444	
1877.25	-88.3	
1877.33	-57.3556	
1877.42	18.6778	
1877.5	23.5722	
1877.58	-79.4	
1877.67	-90.1167	
1877.75	114.322	
1877.83	118.672	
1877.92	105.222	
1878	-26	
1878.08	43.1833	
1878.17	-37.6444	
1878.25	-3.3	
1878.33	38.6444	
1878.42	-21.3222	
1878.5	-6.42778	
1878.58	-54.4	
1878.67	26.8833	
1878.75	16.3222	
1878.83	-182.328	
1878.92	-238.778	
1879	-93	
1879.08	12.1833	
1879.17	2.35556	
1879.25	-14.3	
1879.33	36.6444	
1879.42	8.67778	
1879.5	-30.4278	
1879.58	-3.4	
1879.67	101.883	
1879.75	-3.67778	
1879.83	-156.328	
1879.92	13.2222	
1880	-32	
1880.08	101.183	
1880.17	-7.64444	
1880.25	52.7	
1880.33	-23.3556	
1880.42	-3.32222	
1880.5	-53.4278	
1880.58	0.6	
1880.67	7.88333	
1880.75	-128.678	
1880.83	46.6722	
1880.92	-66.7778	
1881	-292	
1881.08	-145.817	
1881.17	-34.6444	
1881.25	-53.3	
1881.33	22.6444	
1881.42	25.6778	
1881.5	45.5722	
1881.58	-11.4	
1881.67	-16.1167	
1881.75	-17.6778	
1881.83	188.672	
1881.92	145.222	
1882	114	
1882.08	95.1833	
1882.17	190.356	
1882.25	-55.3	
1882.33	-17.3556	
1882.42	-29.3222	
1882.5	53.5722	
1882.58	10.6	
1882.67	27.8833	
1882.75	98.3222	
1882.83	64.6722	
1882.92	-118.778	
1883	94	
1883.08	214.183	
1883.17	-187.644	
1883.25	45.7	
1883.33	-0.355556	
1883.42	-32.3222	
1883.5	-47.4278	
1883.58	41.6	
1883.67	-3.11667	
1883.75	157.322	
1883.83	115.672	
1883.92	26.2222	
1884	117	
1884.08	72.1833	
1884.17	45.3556	
1884.25	-59.3	
1884.33	7.64444	
1884.42	33.6778	
1884.5	-36.4278	
1884.58	59.6	
1884.67	56.8833	
1884.75	80.3222	
1884.83	-57.3278	
1884.92	110.222	
1885	-39	
1885.08	-56.8167	
1885.17	-52.6444	
1885.25	12.7	
1885.33	-17.3556	
1885.42	56.6778	
1885.5	28.5722	
1885.58	-81.4	
1885.67	57.8833	
1885.75	10.3222	
1885.83	-11.3278	
1885.92	-38.7778	
1886	-97	
1886.08	-69.8167	
1886.17	6.35556	
1886.25	-35.3	
1886.33	-41.3556	
1886.42	25.6778	
1886.5	-1.42778	
1886.58	79.6	
1886.67	-10.1167	
1886.75	68.3222	
1886.83	49.6722	
1886.92	-20.7778	
1887	132	
1887.08	72.1833	
1887.17	-58.6444	
1887.25	-85.3	
1887.33	16.6444	
1887.42	-7.32222	
1887.5	9.57222	
1887.58	-41.4	
1887.67	-59.1167	
1887.75	-10.6778	
1887.83	-117.328	
1887.92	-111.778	
1888	-92	
1888.08	-172.817	
1888.17	-98.6444	
1888.25	-91.3	
1888.33	-6.35556	
1888.42	-36.3222	
1888.5	-37.4278	
1888.58	11.6	
1888.67	-17.1167	
1888.75	-14.6778	
1888.83	128.672	
1888.92	92.2222	
1889	4	
1889.08	-102.817	
1889.17	-23.6444	
1889.25	18.7	
1889.33	44.6444	
1889.42	65.6778	
1889.5	-59.4278	
1889.58	52.6	
1889.67	-56.1167	
1889.75	37.3222	
1889.83	95.6722	
1889.92	121.222	
1890	229	
1890.08	-111.817	
1890.17	58.3556	
1890.25	13.7	
1890.33	-9.35556	
1890.42	27.6778	
1890.5	10.5722	
1890.58	15.6	
1890.67	67.8833	
1890.75	71.3222	
1890.83	105.672	
1890.92	-120.778	
1891	-40	
1891.08	103.183	
1891.17	-75.6444	
1891.25	-50.3	
1891.33	-44.3556	
1891.42	-91.3222	
1891.5	-8.42778	
1891.58	7.6	
1891.67	71.8833	
1891.75	123.322	
1891.83	-34.3278	
1891.92	125.222	
1892	-54	
1892.08	-183.817	
1892.17	-86.6444	
1892.25	-41.3	
1892.33	-51.3556	
1892.42	-31.3222	
1892.5	-8.42778	
1892.58	-7.4	
1892.67	84.8833	
1892.75	-85.6778	
1892.83	32.6722	
1892.92	-79.7778	
1893	-170	
1893.08	93.1833	
1893.17	3.35556	
1893.25	-10.3	
1893.33	6.64444	
1893.42	-17.3222	
1893.5	-35.4278	
1893.58	-32.4	
1893.67	-5.11667	
1893.75	63.3222	
1893.83	-130.328	
1893.92	99.2222	
1894	60	
1894.08	215.183	
1894.17	90.3556	
1894.25	50.7	
1894.33	-59.3556	
1894.42	74.6778	
1894.5	-2.42778	
1894.58	-18.4	
1894.67	-121.117	
1894.75	-30.6778	
1894.83	138.672	
1894.92	11.2222	
1895	-205	
1895.08	-288.817	
1895.17	3.35556	
1895.25	-1.3	
1895.33	14.6444	
1895.42	-23.3222	
1895.5	13.5722	
1895.58	-0.4	
1895.67	35.8833	
1895.75	-42.6778	
1895.83	72.6722	
1895.92	-12.7778	
1896	-96	
1896.08	85.1833	
1896.17	85.3556	
1896.25	57.7	
1896.33	-32.3556	
1896.42	-17.3222	
1896.5	25.5722	
1896.58	-61.4	
1896.67	9.88333	
1896.75	-77.6778	
1896.83	-22.3278	
1896.92	94.2222	
1897	-189	
1897.08	109.183	
1897.17	96.3556	
1897.25	141.7	
1897.33	9.64444	
1897.42	-63.3222	
1897.5	5.57222	
1897.58	44.6	
1897.67	2.88333	
1897.75	25.3222	
1897.83	-30.3278	
1897.92	48.2222	
1898	82	
1898.08	68.1833	
1898.17	-109.644	
1898.25	119.7	
1898.33	-12.3556	
1898.42	0.677778	
1898.5	-36.4278	
1898.58	59.6	
1898.67	21.8833	
1898.75	44.3222	
1898.83	9.67222	
1898.92	125.222	
1899	-17	
1899.08	-25.8167	
1899.17	-97.6444	
1899.25	-9.3	
1899.33	-49.3556	
1899.42	3.67778	
1899.5	43.5722	
1899.58	-56.4	
1899.67	15.8833	
1899.75	69.3222	
1899.83	79.6722	
1899.92	-60.7778	
1900	64	
1900.08	-192.817	
1900.17	-206.644	
1900.25	56.7	
1900.33	-2.35556	
1900.42	-23.3222	
1900.5	-11.4278	
