1915.83	-5.8958333E-02
1915.92	-0.3170000
1916	-0.5287501
1916.08	-0.6020417
1916.17	-0.5826250
1916.25	-0.6352084
1916.33	-0.8247917
1916.42	-0.9106667
1916.5	-0.9301667
1916.58	-1.302542
1916.67	-1.208750
1916.75	-1.114375
1916.83	-1.212958
1916.92	-1.279917
1917	-1.413417
1917.08	-1.187125
1917.17	-1.308708
1917.25	-0.6171667
1917.33	-0.2916667
1917.42	0.1084167
1917.5	0.1105000
1917.58	-0.1784167
1917.67	-0.4289167
1917.75	-0.7699167
1917.83	-1.043167
1917.92	-1.098500
1918	-1.100208
1918.08	-0.7766250
1918.17	-0.2953333
1918.25	0.1034167
1918.33	0.5635417
1918.42	0.8410000
1918.5	1.063250
1918.58	1.173333
1918.67	1.415042
1918.75	1.760667
1918.83	1.932667
1918.92	1.797208
1919	1.730833
1919.08	1.558167
1919.17	1.312458
1919.25	1.159042
1919.33	0.8925417
1919.42	0.5998750
1919.5	0.3899584
1919.58	0.6140833
1919.67	0.5985417
1919.75	0.4863333
1919.83	0.5890000
1919.92	0.9495417
1920	1.106708
1920.08	1.144208
1920.17	0.9491251
1920.25	0.9648750
1920.33	1.019875
1920.42	0.7427500
1920.5	0.2820417
1920.58	0.1630000
1920.67	0.1423750
1920.75	-0.1117083
1920.83	-0.1441250
1920.92	-5.5499997E-02
1921	-0.1883750
1921.08	-0.5710417
1921.17	-1.287125
1921.25	-0.5607083
1921.33	-0.2544583
1921.42	-0.1210417
1921.5	-0.1094583
1921.58	-0.1855417
1921.67	-7.2791673E-02
1921.75	-8.7541670E-02
1921.83	-0.1747083
1921.92	-0.3365000
1922	-0.4250000
1922.08	0.2158334
1922.17	0.3493333
1922.25	0.2140000
1922.33	0.1818333
1922.42	-9.5083341E-02
1922.5	-0.6167084
1922.58	-1.315792
1922.67	-0.9475417
1922.75	-0.6440000
1922.83	-0.5449584
1922.92	-0.4859584
1923	-0.4077083
1923.08	-0.2070834
1923.17	2.1666668E-02
1923.25	0.3290834
1923.33	0.6767917
1923.42	0.7594167
1923.5	0.5658334
1923.58	0.8487917
1923.67	0.7702084
1923.75	0.5781251
1923.83	0.9457500
1923.92	1.034917
1924	0.7594167
1924.08	0.6881667
1924.17	0.6669584
1924.25	0.1530417
1924.33	-0.5044584
1924.42	-0.7379584
1924.5	-0.7727084
1924.58	-0.8528334
1924.67	-0.8373334
1924.75	-0.6697917
1924.83	-0.7983750
1924.92	-0.6910000
1925	-1.075708
1925.08	-0.4490834
1925.17	0.1318333
1925.25	0.4714167
1925.33	0.3150000
1925.42	0.5723750
1925.5	0.8339167
1925.58	0.9203750
1925.67	0.9043750
1925.75	0.8226250
1925.83	1.438417
1925.92	1.619417
1926	1.501083
1926.08	1.119333
1926.17	1.224417
1926.25	1.195833
1926.33	0.8802084
1926.42	0.5204583
1926.5	0.6054584
1926.58	0.3292917
1926.67	-0.1168750
1926.75	-0.1063333
1926.83	3.8041670E-02
1926.92	-5.7083350E-03
1927	-5.8333337E-02
1927.08	0.4952500
1927.17	0.1548333
1927.25	-9.4208337E-02
1927.33	0.1732500
1927.42	0.1268750
1927.5	-0.3045000
1927.58	-0.1492917
1927.67	0.1732083
1927.75	0.3796250
1927.83	0.3402500
1927.92	0.1767500
1928	-1.8541668E-02
1928.08	-5.0083335E-02
1928.17	-6.8750014E-03
1928.25	0.1599583
1928.33	0.4234167
1928.42	4.4166646E-03
1928.5	2.9791664E-02
1928.58	3.9375003E-02
1928.67	7.2374992E-02
1928.75	-0.1840000
1928.83	-0.2445417
1928.92	-0.1870833
1929	-0.2834584
1929.08	9.3500003E-02
1929.17	8.1500001E-02
1929.25	0.3543333
1929.33	0.3577917
1929.42	0.4117500
1929.5	0.3048334
1929.58	0.4515000
1929.67	0.5615833
1929.75	0.5313750
1929.83	0.7834167
1929.92	0.5436251
1930	0.1510833
